sale_id,sale_date,product_id,product_name,category,customer_id,customer_name,salesperson_id,quantity,unit_price,discount,total_amount,payment_method,shipping_mode,region,sale_date_only,sale_year,sale_month,sale_day
SALE100715,2025-10-06 03:17:03.030096,P006,Webcam HD,Electronics,CUST0054,Anna Taylor,SP001,1,76.54,14.44,62.1,PayPal,Express,North,2025-10-06,2025,10,6
SALE100716,2026-01-14 13:17:03.030096,P008,USB-C Hub,Accessories,CUST0014,Kathleen Peterson,SP004,4,40.14,0.0,160.56,PayPal,Next Day,West,2026-01-14,2026,1,14
SALE100717,2026-01-07 12:17:03.030096,P002,Wireless Mouse,Accessories,CUST0058,Linda Wright,SP003,1,44.63,0.0,44.63,Bank Transfer,Standard,East,2026-01-07,2026,1,7
SALE100718,2025-08-14 01:17:03.030096,P007,Desk Lamp,Furniture,CUST0010,Nicholas Rodriguez,SP003,2,44.22,0.0,88.44,Credit Card,Next Day,East,2025-08-14,2025,8,14
SALE100719,2025-05-02 06:17:03.030096,P002,Wireless Mouse,Accessories,CUST0003,Matthew Bell,SP003,2,46.18,0.0,92.36,Credit Card,Next Day,East,2025-05-02,2025,5,2
SALE100720,2025-04-15 02:17:03.030096,P004,"Monitor 27""",Electronics,CUST0060,Karen Harris,SP004,3,363.77,0.0,1091.31,Credit Card,Express,West,2025-04-15,2025,4,15
SALE100721,2025-10-29 13:17:03.030096,P002,Wireless Mouse,Accessories,CUST0095,Laura Roberts,SP002,1,43.0,7.56,35.44,Credit Card,Next Day,South,2025-10-29,2025,10,29
SALE100722,2025-08-24 07:17:03.030096,P008,USB-C Hub,Accessories,CUST0021,Barbara Scott,SP001,1,31.3,0.0,31.3,Cash,Standard,North,2025-08-24,2025,8,24
SALE100723,2025-12-27 11:17:03.030096,P002,Wireless Mouse,Accessories,CUST0006,Nancy Price,SP002,2,52.37,0.0,104.74,PayPal,Next Day,South,2025-12-27,2025,12,27
SALE100724,2025-07-25 13:17:03.030096,P007,Desk Lamp,Furniture,CUST0014,Kathleen Peterson,SP004,3,42.32,0.0,126.96,Bank Transfer,Standard,West,2025-07-25,2025,7,25
SALE100725,2025-05-15 18:17:03.030096,P001,Laptop Pro,Electronics,CUST0050,Sharon Ross,SP001,2,1169.41,0.0,2338.82,Credit Card,Express,North,2025-05-15,2025,5,15
SALE100726,2025-07-29 12:17:03.030096,P007,Desk Lamp,Furniture,CUST0068,Kenneth Cox,SP001,2,35.56,0.0,71.12,Credit Card,Express,North,2025-07-29,2025,7,29
SALE100727,2025-05-30 04:17:03.030096,P003,Gaming Chair,Furniture,CUST0048,Rebecca Sanders,SP001,2,335.37,0.0,670.74,Bank Transfer,Next Day,North,2025-05-30,2025,5,30
SALE100728,2025-10-01 22:17:03.030096,P004,"Monitor 27""",Electronics,CUST0099,Brenda Allen,SP003,5,453.92,0.0,2269.6,Credit Card,Next Day,East,2025-10-01,2025,10,1
SALE100729,2025-02-20 19:17:03.030096,P006,Webcam HD,Electronics,CUST0096,Helen Kelly,SP003,1,69.88,0.0,69.88,PayPal,Express,East,2025-02-20,2025,2,20
SALE100730,2025-08-02 06:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0030,Ryan Howard,SP001,2,110.68,0.0,221.36,PayPal,Express,North,2025-08-02,2025,8,2
SALE100731,2025-10-18 11:17:03.030096,P003,Gaming Chair,Furniture,CUST0032,Donna Davis,SP001,3,323.37,0.0,970.11,Credit Card,Standard,North,2025-10-18,2025,10,18
SALE100732,2025-02-19 22:17:03.030096,P007,Desk Lamp,Furniture,CUST0033,Kevin Ramirez,SP002,1,43.69,10.56,33.13,Cash,Next Day,South,2025-02-19,2025,2,19
SALE100733,2025-04-04 00:17:03.030096,P007,Desk Lamp,Furniture,CUST0017,Nancy Lopez,SP001,1,45.27,4.43,40.84,Credit Card,Standard,North,2025-04-04,2025,4,4
SALE100734,2025-03-31 23:17:03.030096,P006,Webcam HD,Electronics,CUST0009,Timothy Ramirez,SP001,3,70.89,0.0,212.67,Bank Transfer,Standard,North,2025-03-31,2025,3,31
SALE100735,2025-05-09 11:17:03.030096,P003,Gaming Chair,Furniture,CUST0085,Rebecca Johnson,SP003,1,335.78,0.0,335.78,Bank Transfer,Standard,East,2025-05-09,2025,5,9
SALE100736,2025-10-27 20:17:03.030096,P007,Desk Lamp,Furniture,CUST0012,Joseph Murphy,SP001,1,40.01,0.0,40.01,PayPal,Next Day,North,2025-10-27,2025,10,27
SALE100737,2025-05-28 15:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0021,Barbara Scott,SP001,4,147.08,34.42,553.9,Bank Transfer,Standard,North,2025-05-28,2025,5,28
SALE100738,2025-09-29 11:17:03.030096,P003,Gaming Chair,Furniture,CUST0047,Eric Flores,SP001,3,329.17,0.0,987.51,Credit Card,Next Day,North,2025-09-29,2025,9,29
SALE100739,2025-05-07 10:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0072,Scott Davis,SP004,1,124.97,0.0,124.97,Cash,Next Day,West,2025-05-07,2025,5,7
SALE100740,2025-07-17 12:17:03.030096,P001,Laptop Pro,Electronics,CUST0024,Stephanie Collins,SP001,3,1170.64,0.0,3511.92,PayPal,Next Day,North,2025-07-17,2025,7,17
SALE100741,2025-10-15 18:17:03.030096,P007,Desk Lamp,Furniture,CUST0050,Sharon Ross,SP001,3,39.47,0.0,118.41,PayPal,Express,North,2025-10-15,2025,10,15
SALE100742,2025-02-25 18:17:03.030096,P002,Wireless Mouse,Accessories,CUST0090,Anthony Thomas,SP003,1,50.37,0.0,50.37,Bank Transfer,Standard,East,2025-02-25,2025,2,25
SALE100743,2025-03-13 23:17:03.030096,P007,Desk Lamp,Furniture,CUST0012,Joseph Murphy,SP001,2,43.44,0.0,86.88,PayPal,Standard,North,2025-03-13,2025,3,13
SALE100744,2025-10-14 17:17:03.030096,P002,Wireless Mouse,Accessories,CUST0025,Christopher Anderson,SP001,2,40.08,0.0,80.16,PayPal,Standard,North,2025-10-14,2025,10,14
SALE100745,2025-11-22 19:17:03.030096,P006,Webcam HD,Electronics,CUST0008,Kimberly Jones,SP003,1,79.63,0.0,79.63,Bank Transfer,Standard,East,2025-11-22,2025,11,22
SALE100746,2025-10-28 13:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0046,Susan Morgan,SP001,1,134.57,28.0,106.57,Credit Card,Next Day,North,2025-10-28,2025,10,28
SALE100747,2025-11-29 08:17:03.030096,P003,Gaming Chair,Furniture,CUST0021,Barbara Scott,SP001,1,303.93,0.0,303.93,Cash,Express,North,2025-11-29,2025,11,29
SALE100748,2026-01-23 14:17:03.030096,P007,Desk Lamp,Furniture,CUST0055,Robert Stewart,SP001,1,34.07,0.0,34.07,Credit Card,Express,North,2026-01-23,2026,1,23
SALE100749,2025-08-17 01:17:03.030096,P003,Gaming Chair,Furniture,CUST0002,Stephanie Watson,SP003,3,262.85,0.0,788.55,Bank Transfer,Express,East,2025-08-17,2025,8,17
SALE100750,2025-05-22 04:17:03.030096,P004,"Monitor 27""",Electronics,CUST0075,Jeffrey Wood,SP001,3,420.35,244.14,1016.91,Cash,Next Day,North,2025-05-22,2025,5,22
SALE100751,2025-11-29 06:17:03.030096,P002,Wireless Mouse,Accessories,CUST0028,Deborah Carter,SP002,2,41.58,0.0,83.16,Cash,Express,South,2025-11-29,2025,11,29
SALE100752,2025-05-07 16:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0003,Matthew Bell,SP003,1,127.71,0.0,127.71,Cash,Express,East,2025-05-07,2025,5,7
SALE100753,2026-01-13 11:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0088,Sandra Roberts,SP002,4,114.0,51.69,404.31,Credit Card,Express,South,2026-01-13,2026,1,13
SALE100754,2025-03-20 01:17:03.030096,P001,Laptop Pro,Electronics,CUST0089,Carol Barnes,SP003,1,1272.92,0.0,1272.92,Cash,Standard,East,2025-03-20,2025,3,20
SALE100755,2025-07-25 06:17:03.030096,P007,Desk Lamp,Furniture,CUST0065,Carol Young,SP002,1,40.71,0.0,40.71,Credit Card,Next Day,South,2025-07-25,2025,7,25
SALE100756,2025-06-26 20:17:03.030096,P007,Desk Lamp,Furniture,CUST0069,Eric Cox,SP001,1,42.6,0.0,42.6,Cash,Express,North,2025-06-26,2025,6,26
SALE100757,2025-03-03 10:17:03.030096,P002,Wireless Mouse,Accessories,CUST0022,Sharon Murphy,SP002,1,44.57,4.61,39.96,PayPal,Standard,South,2025-03-03,2025,3,3
SALE100758,2025-06-29 16:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0096,Helen Kelly,SP003,5,116.12,0.0,580.6,Cash,Next Day,East,2025-06-29,2025,6,29
SALE100759,2025-10-02 12:17:03.030096,P006,Webcam HD,Electronics,CUST0068,Kenneth Cox,SP001,1,69.77,0.0,69.77,Bank Transfer,Standard,North,2025-10-02,2025,10,2
SALE100760,2026-01-02 11:17:03.030096,P001,Laptop Pro,Electronics,CUST0062,Michael Garcia,SP001,3,1079.63,165.75,3073.14,Bank Transfer,Standard,North,2026-01-02,2026,1,2
SALE100761,2025-08-06 09:17:03.030096,P008,USB-C Hub,Accessories,CUST0065,Carol Young,SP002,2,37.12,0.0,74.24,PayPal,Standard,South,2025-08-06,2025,8,6
SALE100762,2025-03-16 11:17:03.030096,P002,Wireless Mouse,Accessories,CUST0026,Angela Sanchez,SP002,1,49.19,7.43,41.76,PayPal,Standard,South,2025-03-16,2025,3,16
SALE100763,2025-06-30 00:17:03.030096,P004,"Monitor 27""",Electronics,CUST0066,Kimberly Bell,SP003,4,398.87,0.0,1595.48,Credit Card,Standard,East,2025-06-30,2025,6,30
SALE100764,2025-07-26 07:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0060,Karen Harris,SP004,2,123.3,0.0,246.6,Cash,Next Day,West,2025-07-26,2025,7,26
SALE100765,2025-06-28 10:17:03.030096,P003,Gaming Chair,Furniture,CUST0031,Mark Stewart,SP003,1,266.65,0.0,266.65,Bank Transfer,Standard,East,2025-06-28,2025,6,28
SALE100766,2025-12-21 22:17:03.030096,P007,Desk Lamp,Furniture,CUST0082,Barbara Collins,SP002,1,42.26,0.0,42.26,PayPal,Next Day,South,2025-12-21,2025,12,21
SALE100767,2025-05-16 02:17:03.030096,P002,Wireless Mouse,Accessories,CUST0037,Emily Clark,SP004,1,44.25,0.0,44.25,PayPal,Next Day,West,2025-05-16,2025,5,16
SALE100768,2025-08-18 07:17:03.030096,P006,Webcam HD,Electronics,CUST0039,Brandon Sanchez,SP003,5,69.38,0.0,346.9,Credit Card,Standard,East,2025-08-18,2025,8,18
SALE100769,2025-04-20 04:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0085,Rebecca Johnson,SP003,4,110.67,0.0,442.68,PayPal,Express,East,2025-04-20,2025,4,20
SALE100770,2025-12-04 07:17:03.030096,P008,USB-C Hub,Accessories,CUST0007,Emily Clark,SP002,2,34.96,6.32,63.6,Bank Transfer,Next Day,South,2025-12-04,2025,12,4
SALE100771,2025-09-16 07:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0009,Timothy Ramirez,SP001,3,113.74,0.0,341.22,Bank Transfer,Express,North,2025-09-16,2025,9,16
SALE100772,2025-10-23 04:17:03.030096,P004,"Monitor 27""",Electronics,CUST0030,Ryan Howard,SP001,1,370.35,0.0,370.35,PayPal,Standard,North,2025-10-23,2025,10,23
SALE100773,2025-07-12 00:17:03.030096,P003,Gaming Chair,Furniture,CUST0034,Deborah Johnson,SP001,1,300.22,0.0,300.22,PayPal,Next Day,North,2025-07-12,2025,7,12
SALE100774,2025-09-20 01:17:03.030096,P008,USB-C Hub,Accessories,CUST0036,Jeffrey Watson,SP004,2,30.51,6.17,54.85,Cash,Express,West,2025-09-20,2025,9,20
SALE100775,2025-08-21 22:17:03.030096,P003,Gaming Chair,Furniture,CUST0094,Andrew Sanders,SP002,4,323.76,0.0,1295.04,PayPal,Express,South,2025-08-21,2025,8,21
SALE100776,2025-03-12 22:17:03.030096,P001,Laptop Pro,Electronics,CUST0016,Emily Carter,SP001,1,1047.47,0.0,1047.47,PayPal,Express,North,2025-03-12,2025,3,12
SALE100777,2025-02-24 23:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0059,Jason Lee,SP004,3,119.78,0.0,359.34,Cash,Next Day,West,2025-02-24,2025,2,24
SALE100778,2025-11-30 20:17:03.030096,P006,Webcam HD,Electronics,CUST0085,Rebecca Johnson,SP003,3,70.06,0.0,210.18,Cash,Express,East,2025-11-30,2025,11,30
SALE100779,2025-10-12 14:17:03.030096,P004,"Monitor 27""",Electronics,CUST0082,Barbara Collins,SP002,1,418.86,0.0,418.86,PayPal,Express,South,2025-10-12,2025,10,12
SALE100780,2025-12-14 00:17:03.030096,P001,Laptop Pro,Electronics,CUST0032,Donna Davis,SP001,1,1125.93,88.09,1037.84,Cash,Standard,North,2025-12-14,2025,12,14
SALE100781,2025-05-07 10:17:03.030096,P007,Desk Lamp,Furniture,CUST0078,Emily Evans,SP001,1,34.08,0.0,34.08,Bank Transfer,Standard,North,2025-05-07,2025,5,7
SALE100782,2026-01-16 07:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0067,Sharon Bailey,SP003,3,131.26,0.0,393.78,Bank Transfer,Next Day,East,2026-01-16,2026,1,16
SALE100783,2025-02-18 08:17:03.030096,P002,Wireless Mouse,Accessories,CUST0083,Barbara Hill,SP004,3,39.15,0.0,117.45,PayPal,Express,West,2025-02-18,2025,2,18
SALE100784,2025-04-03 16:17:03.030096,P008,USB-C Hub,Accessories,CUST0002,Stephanie Watson,SP003,1,32.46,0.0,32.46,Bank Transfer,Next Day,East,2025-04-03,2025,4,3
SALE100785,2025-09-17 06:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0047,Eric Flores,SP001,4,148.91,73.63,522.01,Credit Card,Next Day,North,2025-09-17,2025,9,17
SALE100786,2025-04-17 18:17:03.030096,P006,Webcam HD,Electronics,CUST0044,Ashley Collins,SP002,3,77.25,0.0,231.75,Cash,Express,South,2025-04-17,2025,4,17
SALE100787,2025-10-29 13:17:03.030096,P002,Wireless Mouse,Accessories,CUST0076,Brandon Morgan,SP004,3,43.58,0.0,130.74,Credit Card,Next Day,West,2025-10-29,2025,10,29
SALE100788,2025-05-07 07:17:03.030096,P002,Wireless Mouse,Accessories,CUST0005,Joseph Thompson,SP003,1,44.16,0.0,44.16,Cash,Express,East,2025-05-07,2025,5,7
SALE100789,2025-11-30 18:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0015,Sandra Garcia,SP003,3,120.48,0.0,361.44,Cash,Standard,East,2025-11-30,2025,11,30
SALE100790,2025-05-15 20:17:03.030096,P007,Desk Lamp,Furniture,CUST0039,Brandon Sanchez,SP003,1,34.39,5.27,29.12,Bank Transfer,Standard,East,2025-05-15,2025,5,15
SALE100791,2025-05-17 15:17:03.030096,P002,Wireless Mouse,Accessories,CUST0028,Deborah Carter,SP002,1,51.62,0.0,51.62,Bank Transfer,Standard,South,2025-05-17,2025,5,17
SALE100792,2025-07-01 09:17:03.030096,P007,Desk Lamp,Furniture,CUST0080,Edward Williams,SP002,4,38.99,20.35,135.61,Bank Transfer,Express,South,2025-07-01,2025,7,1
SALE100793,2025-06-28 13:17:03.030096,P004,"Monitor 27""",Electronics,CUST0095,Laura Roberts,SP002,1,455.41,106.88,348.53,Cash,Standard,South,2025-06-28,2025,6,28
SALE100794,2025-11-22 02:17:03.030096,P008,USB-C Hub,Accessories,CUST0032,Donna Davis,SP001,1,33.79,6.8,26.99,PayPal,Express,North,2025-11-22,2025,11,22
SALE100795,2025-04-02 05:17:03.030096,P004,"Monitor 27""",Electronics,CUST0045,Sarah Williams,SP003,1,367.48,40.08,327.4,Bank Transfer,Express,East,2025-04-02,2025,4,2
SALE100796,2025-04-22 13:17:03.030096,P004,"Monitor 27""",Electronics,CUST0018,Brenda Hernandez,SP001,1,409.29,0.0,409.29,Bank Transfer,Standard,North,2025-04-22,2025,4,22
SALE100797,2025-05-23 19:17:03.030096,P004,"Monitor 27""",Electronics,CUST0080,Edward Williams,SP002,1,344.54,0.0,344.54,Bank Transfer,Express,South,2025-05-23,2025,5,23
SALE100798,2025-06-22 06:17:03.030096,P001,Laptop Pro,Electronics,CUST0019,Jacob Wilson,SP004,2,1182.97,0.0,2365.94,PayPal,Express,West,2025-06-22,2025,6,22
SALE100799,2025-10-17 06:17:03.030096,P004,"Monitor 27""",Electronics,CUST0087,Melissa Watson,SP002,1,348.51,47.26,301.25,Cash,Express,South,2025-10-17,2025,10,17
SALE100800,2025-08-07 07:17:03.030096,P007,Desk Lamp,Furniture,CUST0014,Kathleen Peterson,SP004,1,42.71,0.0,42.71,Bank Transfer,Standard,West,2025-08-07,2025,8,7
SALE100801,2025-10-13 03:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0009,Timothy Ramirez,SP001,1,132.98,0.0,132.98,PayPal,Express,North,2025-10-13,2025,10,13
SALE100802,2025-07-31 13:17:03.030096,P007,Desk Lamp,Furniture,CUST0083,Barbara Hill,SP004,2,36.65,16.74,56.56,Bank Transfer,Next Day,West,2025-07-31,2025,7,31
SALE100803,2025-06-01 21:17:03.030096,P007,Desk Lamp,Furniture,CUST0023,Kimberly Moore,SP003,1,34.92,0.0,34.92,PayPal,Express,East,2025-06-01,2025,6,1
SALE100804,2025-09-24 02:17:03.030096,P001,Laptop Pro,Electronics,CUST0027,Jennifer King,SP002,2,1143.86,0.0,2287.72,Bank Transfer,Express,South,2025-09-24,2025,9,24
SALE100805,2025-12-31 22:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0021,Barbara Scott,SP001,1,111.72,20.77,90.95,Bank Transfer,Standard,North,2025-12-31,2025,12,31
SALE100806,2025-04-08 09:17:03.030096,P007,Desk Lamp,Furniture,CUST0033,Kevin Ramirez,SP002,1,43.31,0.0,43.31,Credit Card,Express,South,2025-04-08,2025,4,8
SALE100807,2025-07-22 23:17:03.030096,P007,Desk Lamp,Furniture,CUST0045,Sarah Williams,SP003,1,43.64,0.0,43.64,Cash,Standard,East,2025-07-22,2025,7,22
SALE100808,2025-11-26 10:17:03.030096,P002,Wireless Mouse,Accessories,CUST0058,Linda Wright,SP003,2,49.15,20.6,77.7,Bank Transfer,Next Day,East,2025-11-26,2025,11,26
SALE100809,2025-05-13 02:17:03.030096,P006,Webcam HD,Electronics,CUST0068,Kenneth Cox,SP001,5,79.89,0.0,399.45,PayPal,Standard,North,2025-05-13,2025,5,13
SALE100810,2026-01-19 15:17:03.030096,P008,USB-C Hub,Accessories,CUST0004,David Ward,SP001,1,38.72,0.0,38.72,PayPal,Express,North,2026-01-19,2026,1,19
SALE100811,2026-01-13 19:17:03.030096,P004,"Monitor 27""",Electronics,CUST0062,Michael Garcia,SP001,3,352.96,0.0,1058.88,PayPal,Standard,North,2026-01-13,2026,1,13
SALE100812,2025-03-04 06:17:03.030096,P004,"Monitor 27""",Electronics,CUST0016,Emily Carter,SP001,2,432.89,211.51,654.27,PayPal,Express,North,2025-03-04,2025,3,4
SALE100813,2025-06-20 06:17:03.030096,P001,Laptop Pro,Electronics,CUST0051,Kenneth Morgan,SP004,2,1172.43,136.28,2208.58,Cash,Standard,West,2025-06-20,2025,6,20
SALE100814,2025-04-13 18:17:03.030096,P006,Webcam HD,Electronics,CUST0008,Kimberly Jones,SP003,1,69.39,5.67,63.72,Credit Card,Next Day,East,2025-04-13,2025,4,13
SALE100815,2025-07-05 06:17:03.030096,P001,Laptop Pro,Electronics,CUST0049,Ruth Sanders,SP001,1,1329.33,0.0,1329.33,Credit Card,Express,North,2025-07-05,2025,7,5
SALE100816,2025-03-03 11:17:03.030096,P003,Gaming Chair,Furniture,CUST0013,Michelle Ramirez,SP001,3,300.7,131.39,770.71,Credit Card,Standard,North,2025-03-03,2025,3,3
SALE100817,2025-10-31 12:17:03.030096,P007,Desk Lamp,Furniture,CUST0042,Stephen Allen,SP001,1,42.74,9.68,33.06,PayPal,Express,North,2025-10-31,2025,10,31
SALE100818,2025-12-17 14:17:03.030096,P007,Desk Lamp,Furniture,CUST0064,Ashley Phillips,SP004,3,43.94,0.0,131.82,Cash,Express,West,2025-12-17,2025,12,17
SALE100819,2025-10-28 14:17:03.030096,P003,Gaming Chair,Furniture,CUST0079,Stephen Reed,SP001,4,258.43,0.0,1033.72,PayPal,Express,North,2025-10-28,2025,10,28
SALE100820,2025-07-20 09:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0062,Michael Garcia,SP001,4,136.1,76.25,468.15,Credit Card,Express,North,2025-07-20,2025,7,20
SALE100821,2025-06-20 05:17:03.030096,P001,Laptop Pro,Electronics,CUST0043,Betty Rivera,SP001,1,1161.34,142.95,1018.39,Cash,Standard,North,2025-06-20,2025,6,20
SALE100822,2026-02-01 17:17:03.030096,P006,Webcam HD,Electronics,CUST0039,Brandon Sanchez,SP003,2,85.3,0.0,170.6,Bank Transfer,Next Day,East,2026-02-01,2026,2,1
SALE100823,2026-01-31 09:17:03.030096,P006,Webcam HD,Electronics,CUST0090,Anthony Thomas,SP003,3,89.17,33.65,233.86,Cash,Next Day,East,2026-01-31,2026,1,31
SALE100824,2025-04-25 23:17:03.030096,P007,Desk Lamp,Furniture,CUST0094,Andrew Sanders,SP002,3,35.57,0.0,106.71,Bank Transfer,Express,South,2025-04-25,2025,4,25
SALE100825,2025-04-28 20:17:03.030096,P006,Webcam HD,Electronics,CUST0032,Donna Davis,SP001,1,71.36,0.0,71.36,PayPal,Standard,North,2025-04-28,2025,4,28
SALE100826,2025-06-30 19:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0039,Brandon Sanchez,SP003,1,121.86,0.0,121.86,Cash,Next Day,East,2025-06-30,2025,6,30
SALE100827,2025-10-01 02:17:03.030096,P007,Desk Lamp,Furniture,CUST0093,Pamela Watson,SP001,1,45.12,0.0,45.12,Bank Transfer,Standard,North,2025-10-01,2025,10,1
SALE100828,2025-10-26 22:17:03.030096,P007,Desk Lamp,Furniture,CUST0014,Kathleen Peterson,SP004,1,39.97,0.0,39.97,Cash,Next Day,West,2025-10-26,2025,10,26
SALE100829,2025-11-14 06:17:03.030096,P006,Webcam HD,Electronics,CUST0054,Anna Taylor,SP001,3,82.72,0.0,248.16,Cash,Next Day,North,2025-11-14,2025,11,14
SALE100830,2025-02-17 02:17:03.030096,P001,Laptop Pro,Electronics,CUST0057,William White,SP003,1,1162.01,0.0,1162.01,Bank Transfer,Express,East,2025-02-17,2025,2,17
SALE100831,2025-04-12 03:17:03.030096,P002,Wireless Mouse,Accessories,CUST0012,Joseph Murphy,SP001,3,41.74,0.0,125.22,PayPal,Standard,North,2025-04-12,2025,4,12
SALE100832,2025-08-08 10:17:03.030096,P003,Gaming Chair,Furniture,CUST0037,Emily Clark,SP004,3,325.05,0.0,975.15,Bank Transfer,Next Day,West,2025-08-08,2025,8,8
SALE100833,2025-07-10 08:17:03.030096,P001,Laptop Pro,Electronics,CUST0023,Kimberly Moore,SP003,1,1153.9,271.06,882.84,PayPal,Express,East,2025-07-10,2025,7,10
SALE100834,2025-03-15 13:17:03.030096,P004,"Monitor 27""",Electronics,CUST0019,Jacob Wilson,SP004,1,439.5,0.0,439.5,Cash,Express,West,2025-03-15,2025,3,15
SALE100835,2025-07-23 02:17:03.030096,P007,Desk Lamp,Furniture,CUST0023,Kimberly Moore,SP003,1,43.18,9.25,33.93,Credit Card,Standard,East,2025-07-23,2025,7,23
SALE100836,2025-11-23 11:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0022,Sharon Murphy,SP002,1,144.85,0.0,144.85,Cash,Next Day,South,2025-11-23,2025,11,23
SALE100837,2025-11-12 18:17:03.030096,P008,USB-C Hub,Accessories,CUST0017,Nancy Lopez,SP001,1,34.52,0.0,34.52,Bank Transfer,Next Day,North,2025-11-12,2025,11,12
SALE100838,2025-07-18 04:17:03.030096,P002,Wireless Mouse,Accessories,CUST0043,Betty Rivera,SP001,2,45.27,0.0,90.54,Credit Card,Next Day,North,2025-07-18,2025,7,18
SALE100839,2025-12-13 00:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0011,Cynthia Smith,SP004,2,122.3,0.0,244.6,Credit Card,Express,West,2025-12-13,2025,12,13
SALE100840,2025-08-06 00:17:03.030096,P004,"Monitor 27""",Electronics,CUST0017,Nancy Lopez,SP001,3,455.45,0.0,1366.35,Cash,Next Day,North,2025-08-06,2025,8,6
SALE100841,2025-04-09 11:17:03.030096,P002,Wireless Mouse,Accessories,CUST0042,Stephen Allen,SP001,3,39.63,15.97,102.92,Bank Transfer,Express,North,2025-04-09,2025,4,9
SALE100842,2025-12-22 07:17:03.030096,P006,Webcam HD,Electronics,CUST0043,Betty Rivera,SP001,2,73.35,0.0,146.7,Bank Transfer,Standard,North,2025-12-22,2025,12,22
SALE100843,2026-01-19 18:17:03.030096,P006,Webcam HD,Electronics,CUST0088,Sandra Roberts,SP002,1,83.57,0.0,83.57,Bank Transfer,Express,South,2026-01-19,2026,1,19
SALE100844,2025-05-13 05:17:03.030096,P001,Laptop Pro,Electronics,CUST0048,Rebecca Sanders,SP001,1,1326.58,0.0,1326.58,PayPal,Standard,North,2025-05-13,2025,5,13
SALE100845,2025-05-26 16:17:03.030096,P006,Webcam HD,Electronics,CUST0082,Barbara Collins,SP002,1,80.36,8.92,71.44,Cash,Express,South,2025-05-26,2025,5,26
SALE100846,2025-07-19 08:17:03.030096,P006,Webcam HD,Electronics,CUST0075,Jeffrey Wood,SP001,1,90.32,0.0,90.32,Bank Transfer,Express,North,2025-07-19,2025,7,19
SALE100847,2025-07-18 09:17:03.030096,P002,Wireless Mouse,Accessories,CUST0075,Jeffrey Wood,SP001,1,46.77,0.0,46.77,PayPal,Next Day,North,2025-07-18,2025,7,18
SALE100848,2025-06-14 04:17:03.030096,P008,USB-C Hub,Accessories,CUST0063,Paul Harris,SP003,2,33.08,0.0,66.16,Cash,Next Day,East,2025-06-14,2025,6,14
SALE100849,2025-09-09 05:17:03.030096,P004,"Monitor 27""",Electronics,CUST0076,Brandon Morgan,SP004,2,412.92,0.0,825.84,PayPal,Standard,West,2025-09-09,2025,9,9
SALE100850,2025-07-18 14:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0003,Matthew Bell,SP003,1,116.73,0.0,116.73,Cash,Next Day,East,2025-07-18,2025,7,18
SALE100851,2025-11-09 14:17:03.030096,P007,Desk Lamp,Furniture,CUST0062,Michael Garcia,SP001,2,36.26,13.84,58.68,PayPal,Next Day,North,2025-11-09,2025,11,9
SALE100852,2025-05-20 19:17:03.030096,P006,Webcam HD,Electronics,CUST0062,Michael Garcia,SP001,2,69.34,0.0,138.68,Bank Transfer,Next Day,North,2025-05-20,2025,5,20
SALE100853,2025-06-28 02:17:03.030096,P002,Wireless Mouse,Accessories,CUST0023,Kimberly Moore,SP003,1,52.3,3.76,48.54,Credit Card,Next Day,East,2025-06-28,2025,6,28
SALE100854,2025-09-19 16:17:03.030096,P006,Webcam HD,Electronics,CUST0079,Stephen Reed,SP001,3,68.05,0.0,204.15,PayPal,Express,North,2025-09-19,2025,9,19
SALE100855,2025-10-30 07:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0065,Carol Young,SP002,1,132.25,8.12,124.13,Credit Card,Standard,South,2025-10-30,2025,10,30
SALE100856,2025-02-21 04:17:03.030096,P005,Mechanical Keyboard,Accessories,CUST0037,Emily Clark,SP004,1,115.85,0.0,115.85,PayPal,Express,West,2025-02-21,2025,2,21
SALE100857,2025-02-19 09:17:03.030096,P001,Laptop Pro,Electronics,CUST0066,Kimberly Bell,SP003,3,1305.72,0.0,3917.16,Credit Card,Standard,East,2025-02-19,2025,2,19
